RefID,VegID,CAS,ERuggh,ERnmm2s,J-rating,Position,ClassPlusID,Veg_Description,Approach,platform,Comments,Comments2
Guenther2012,TEOWshru5666,3,-999,0.01,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5667,1,-999,4.976877999,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5667,2,-999,0.00143219,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5667,3,-999,0.141878625,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5668,1,-999,5.97635027,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5668,2,-999,0.001430411,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5668,3,-999,0.141846543,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5669,1,-999,5.697098694,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5669,2,-999,0.001432702,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5669,3,-999,0.141854818,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5670,1,-999,5.701019222,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5670,2,-999,0.001435203,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5670,3,-999,0.141843059,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5671,1,-999,4.955520118,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5671,2,-999,0.001432372,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5671,3,-999,0.141835936,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5672,1,-999,8.672847706,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5672,2,-999,0.001431996,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5672,3,-999,0.141853249,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5673,1,-999,0.01,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5673,2,-999,0.01,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5673,3,-999,0.01,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5674,1,-999,5.267234738,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5674,2,-999,0.001428377,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5674,3,-999,0.141726126,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5675,1,-999,5.654632038,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5675,2,-999,0.001432275,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5675,3,-999,0.142029922,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5676,1,-999,6.654455921,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5676,2,-999,0.001430907,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5676,3,-999,0.14198938,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5677,1,-999,6.412889275,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5677,2,-999,0.001433082,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5677,3,-999,0.142923821,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5678,1,-999,0.01,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5678,2,-999,0.01,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5678,3,-999,0.01,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5679,1,-999,5.688858164,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5679,2,-999,0.001430475,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5679,3,-999,0.142409451,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5680,1,-999,5.413913548,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5680,2,-999,0.001430932,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5680,3,-999,0.14223233,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5681,1,-999,6.291373799,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5681,2,-999,0.001431039,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5681,3,-999,0.142536422,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5682,1,-999,7.862437262,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5682,2,-999,0.001426055,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5682,3,-999,0.142717109,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5683,1,-999,7.104485238,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5683,2,-999,0.001430235,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5683,3,-999,0.143370409,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5684,1,-999,8.754652071,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5684,2,-999,0.001430559,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5684,3,-999,0.142326828,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5685,1,-999,10.93607398,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5685,2,-999,0.001358179,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5685,3,-999,0.141629473,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5686,1,-999,7.612667767,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5686,2,-999,0.001428994,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5686,3,-999,0.14309065,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5687,1,-999,4.907111448,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5687,2,-999,0.001431442,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5687,3,-999,0.142045425,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5688,1,-999,6.694327122,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5688,2,-999,0.001430629,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5688,3,-999,0.142126023,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5689,1,-999,6.411045085,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5689,2,-999,0.001430115,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5689,3,-999,0.142017941,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5690,1,-999,5.718282271,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5690,2,-999,0.001429942,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5690,3,-999,0.143473949,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5691,1,-999,7.241084381,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5691,2,-999,0.001454239,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5691,3,-999,0.141992514,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5692,1,-999,5.772704856,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5692,2,-999,0.001430467,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5692,3,-999,0.141749702,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5693,1,-999,5.947971676,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5693,2,-999,0.001431667,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5693,3,-999,0.141896362,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5694,1,-999,5.245137572,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5694,2,-999,0.001425412,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5694,3,-999,0.142439735,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5695,1,-999,9.350025827,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5695,2,-999,0.001432563,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5695,3,-999,0.142135253,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5696,1,-999,6.867869709,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5696,2,-999,0.001426256,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5696,3,-999,0.142345235,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5697,1,-999,6.467964698,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5697,2,-999,0.001431473,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5697,3,-999,0.14213466,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5698,1,-999,5.682250064,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5698,2,-999,0.001430897,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5698,3,-999,0.141956913,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5699,1,-999,7.063817831,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5699,2,-999,0.001407206,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5699,3,-999,0.142825628,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5700,1,-999,0.01,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5700,2,-999,0.01,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5700,3,-999,0.01,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5701,1,-999,5.99962454,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5701,2,-999,0.001428513,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5701,3,-999,0.142692385,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5702,1,-999,4.947372353,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5702,2,-999,0.001432073,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5702,3,-999,0.141876295,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5703,1,-999,5.810916451,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5703,2,-999,0.001435506,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5703,3,-999,0.14196169,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5704,1,-999,6.994060374,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5704,2,-999,0.001429653,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5704,3,-999,0.142151944,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5705,1,-999,7.676007804,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5705,2,-999,0.001431897,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5705,3,-999,0.141764224,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5706,1,-999,5.949642774,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5706,2,-999,0.001430827,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5706,3,-999,0.142087191,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5707,1,-999,8.102643152,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5707,2,-999,0.00138372,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5707,3,-999,0.141960206,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5708,1,-999,6.579116594,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5708,2,-999,0.001433242,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5708,3,-999,0.142028906,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5709,1,-999,5.964475927,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5709,2,-999,0.001428579,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5709,3,-999,0.142590445,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5710,1,-999,5.380492048,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5710,2,-999,0.001430337,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5710,3,-999,0.141925249,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5711,1,-999,4.871166115,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5711,2,-999,0.001430505,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5711,3,-999,0.141942091,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5712,1,-999,6.258640683,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5712,2,-999,0.001431007,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5712,3,-999,0.141934906,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5713,1,-999,4.661421013,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5713,2,-999,0.001431644,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5713,3,-999,0.141909415,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5714,1,-999,5.547631633,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5714,2,-999,0.001430206,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5714,3,-999,0.141877273,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5715,1,-999,4.633048259,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5715,2,-999,0.001430118,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5715,3,-999,0.141845923,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5716,1,-999,4.174385321,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5716,2,-999,0.001431352,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5716,3,-999,0.14184618,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5717,1,-999,11.00425761,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5717,2,-999,0.001231533,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5717,3,-999,0.15003521,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5718,1,-999,5.958562711,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5718,2,-999,0.00143168,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5718,3,-999,0.142010591,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5719,1,-999,4.241523322,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5719,2,-999,0.001429679,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5719,3,-999,0.142241142,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5720,1,-999,6.759654116,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5720,2,-999,0.001427049,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5720,3,-999,0.142435187,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5721,1,-999,10.99677767,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5721,2,-999,0.001188973,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5721,3,-999,0.142299194,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5722,1,-999,6.852844877,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5722,2,-999,0.001431032,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5722,3,-999,0.141874069,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5723,1,-999,6.64866417,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5723,2,-999,0.001418283,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5723,3,-999,0.142060841,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5724,1,-999,5.527600292,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5724,2,-999,0.001429821,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5724,3,-999,0.141877426,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5725,1,-999,6.043756185,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5725,2,-999,0.001429058,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5725,3,-999,0.14184185,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5726,1,-999,4.519510901,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5726,2,-999,0.001429348,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5726,3,-999,0.14190971,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5727,1,-999,10.83714291,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5727,2,-999,0.001189782,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5727,3,-999,0.142063153,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5728,1,-999,9.946075866,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5728,2,-999,0.001304811,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5728,3,-999,0.142269169,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5729,1,-999,9.627667811,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5729,2,-999,0.0013917,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5729,3,-999,0.143383209,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5730,1,-999,5.260552657,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5730,2,-999,0.00143053,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5730,3,-999,0.141866246,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5731,1,-999,5.50669845,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5731,2,-999,0.001431137,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5731,3,-999,0.141958725,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5732,1,-999,5.861292881,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5732,2,-999,0.001431371,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5732,3,-999,0.141879502,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5733,1,-999,7.39951626,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5733,2,-999,0.001423328,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5733,3,-999,0.141924663,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5734,1,-999,8.119484463,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5734,2,-999,0.001427061,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5734,3,-999,0.142279928,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5735,1,-999,5.021837193,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5735,2,-999,0.001431057,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5735,3,-999,0.141841456,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5736,1,-999,8.016213476,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5736,2,-999,0.00143035,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5736,3,-999,0.141873395,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5737,1,-999,5.970860269,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5737,2,-999,0.001430446,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5737,3,-999,0.141883897,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5738,1,-999,7.347002666,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5738,2,-999,0.00142788,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5738,3,-999,0.141886526,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5739,1,-999,4.878846674,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5739,2,-999,0.001433012,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5739,3,-999,0.141875552,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5740,1,-999,3.770077983,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5740,2,-999,0.001430402,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5740,3,-999,0.141936589,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5741,1,-999,9.011861829,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5741,2,-999,0.001430176,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5741,3,-999,0.141837245,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5742,1,-999,7.984885244,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5742,2,-999,0.001426582,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5742,3,-999,0.142934982,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5743,1,-999,4.407398401,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5743,2,-999,0.001430924,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5743,3,-999,0.141837465,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5744,1,-999,6.970831945,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5744,2,-999,0.001430982,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5744,3,-999,0.128291078,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5745,1,-999,7.729338092,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5745,2,-999,0.001432707,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5745,3,-999,0.141853119,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5746,1,-999,4.777939063,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5746,2,-999,0.001430581,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5746,3,-999,0.141849835,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5747,1,-999,8.305890738,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5747,2,-999,0.001439742,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5747,3,-999,0.141864345,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5748,1,-999,3.218701218,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5748,2,-999,0.001430117,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5748,3,-999,0.14186142,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5749,1,-999,3.522007542,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5749,2,-999,0.001430005,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5749,3,-999,0.141855181,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5750,1,-999,3.668649469,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5750,2,-999,0.001429742,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5750,3,-999,0.128229056,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5751,1,-999,3.363191684,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5751,2,-999,0.001429941,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5751,3,-999,0.141858392,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5752,1,-999,3.178818413,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5752,2,-999,0.001429485,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5752,3,-999,0.1418549,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5753,1,-999,4.489461692,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5753,2,-999,0.001429524,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5753,3,-999,0.141856287,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5754,1,-999,9.85418678,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5754,2,-999,0.001423358,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5754,3,-999,0.147150013,4,2,3,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5755,1,-999,9.336184623,4,2,1,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5755,2,-999,0.001391371,4,2,2,,Model,Model,MEGAN2.1 values,
Guenther2012,TEOWshru5755,3,-999,0.141833765,4,2,3,,Model,Model,MEGAN2.1 values,
